URL,Title,Price_Raw,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Expresse_5_portes_57336230.htm,Expresse 5 portes,138 000 DH,2022,Manuelle,Diesel,130000,Renault,Express,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/anfa/voitures_d_occasion/VOLKSWAGEN_FOX_1ere_MAIN_93MKM_56812807.htm,VOLKSWAGEN FOX 1ere MAIN 93MKM,57 000 DH,2006,Manuelle,Essence,93000,Volkswagen,Fox,3,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_Benz_Classe_C300de_sur_commande_57281036.htm,Mercedes-Benz Classe C300de sur commande,Demander le prix,2024,Automatique,Hybride,20000,Mercedes-Benz,Classe C,5,Dédouanée,Oui,9 CV,Excellent
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Hyundai_i20_Essence_Manuelle_2018_%C3%A0_Rabat_57169121.htm,Hyundai i20 Essence Manuelle 2018 à Rabat,103 000 DH,2018,Manuelle,Essence,100000,Hyundai,i20,5,WW au Maroc,Non,7 CV,Excellent
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2021_57307337.htm,Mercedes-Benz Classe A Diesel Automatique 2021,Demander le prix,2021,Automatique,Diesel,50000,Mercedes-Benz,Classe A,5,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Golf_8_GTD_57317884.htm,Golf 8 GTD,365 000 DH,2022,Automatique,Diesel,70000,Volkswagen,Golf 8,5,Dédouanée,Oui,8 CV,Excellent
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Range_Rover_Evoque_D200_57281033.htm,Range Rover Evoque D200,Demander le prix,2024,Automatique,Diesel,45000,Land Rover,Range Rover Evoque,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2023_%C3%A0_Rabat_57140882.htm,Volkswagen Touareg Diesel Automatique 2023 à Rabat,378 000 DH,2023,Automatique,Diesel,140000,Volkswagen,Touareg,3,WW au Maroc,Oui,12 CV,Correct
https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Nissan_Juke_TEKNA_Essence_Automatique_2022_%C3%A0_Fes_57327344.htm,Nissan Juke TEKNA Essence Automatique 2022 à Fes,198 000 DH,2022,Automatique,Essence,24000,Nissan,Juke,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/centre/voitures_d_occasion/OPEL_GRANDLAND_X_1_5_DIESEL_6CV_TTESOPTIONS_51702697.htm,OPEL GRANDLAND X 1.5 DIESEL 6CV TTESOPTIONS,198 000 DH,2021,Manuelle,Diesel,95000,Opel,Grandland,5,WW au Maroc,Non,6 CV,Excellent
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mini_Countryman_Diesel_Manuelle_2012_%C3%A0_Rabat_56923847.htm,Mini Countryman Diesel Manuelle 2012 à Rabat,138 000 DH,2012,Manuelle,Diesel,120000,Mini,Countryman,3,Dédouanée,Oui,6 CV,Excellent
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Alfa_Romeo_159_Essence_Manuelle_2012_%C3%A0_Rabat_56334308.htm,Alfa Romeo 159 Essence Manuelle 2012 à Rabat,92 000 DH,2012,Manuelle,Essence,25000,Alfa Romeo,159,,WW au Maroc,Oui,11 CV,Très bon
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Mercedes_Benz_classe_A_Berlin_2022_pack_AMG_57332414.htm,Mercedes Benz classe A Berlin 2022 pack AMG,Demander le prix,2022,Automatique,Diesel,88000,Mercedes-Benz,Classe A,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/maarif/voitures_d_occasion/Range_Rover_Sport_avec_%C3%A9crans_arri%C3%A8re_57247538.htm,Range Rover Sport avec écrans arrière,390 000 DH,2019,Automatique,Diesel,120000,Land Rover,Range Rover Sport,5,WW au Maroc,Non,12 CV,Excellent
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Audi_Q5_Diesel_Automatique_2024_%C3%A0_Casablanca_57305345.htm,Audi Q5 Diesel Automatique 2024 à Casablanca,Demander le prix,2024,Automatique,Diesel,20000,Audi,Q5,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Audi_A4_business_mod%C3%A8le_2021_55837703.htm,Audi A4 business modèle 2021,Demander le prix,2021,Automatique,Diesel,110000,Audi,A4,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Nissan_Micra_expertis%C3%A9e_avec_financement_57298214.htm,Nissan Micra expertisée avec financement,125 000 DH,2021,Manuelle,Diesel,81000,Nissan,Micra,5,WW au Maroc,Non,6 CV,Très bon
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Volvo_XC90_Hybride_Automatique_2021_%C3%A0_Casablanca_57341619.htm,Volvo XC90 Hybride Automatique 2021 à Casablanca,438 000 DH,2021,Automatique,Hybride,43000,Volvo,XC90,5,WW au Maroc,Oui,11 CV,Excellent
https://www.avito.ma/fr/agdal/voitures_d_occasion/Land_Rover_Range_Rover_Vogue_Diesel_Automatique_57195777.htm,Land Rover Range Rover Vogue Diesel Automatique,1 350 000 DH,2023,Automatique,Diesel,80000,Land Rover,Range Rover Vogue,5,Importée neuve,Oui,12 CV,Excellent
https://www.avito.ma/fr/tassila/voitures_d_occasion/fiat_fiorino_57244642.htm,fiat fiorino,Demander le prix,2019,Manuelle,Diesel,190000,Fiat,Fiorino,3,WW au Maroc,Non,5 CV,Très bon
https://www.avito.ma/fr/centre/voitures_d_occasion/MERCEDES_GLE_250d_4MATIC_LUXURY_BVA_9CV_2016_57174599.htm,MERCEDES GLE 250d 4MATIC LUXURY BVA 9CV 2016,318 000 DH,2016,Automatique,Diesel,180000,Mercedes-Benz,Classe GLE,5,WW au Maroc,Non,9 CV,Excellent
https://www.avito.ma/fr/saniat_rmal/voitures_d_occasion/VOLKSWAGEN_TIGUAN_ELEGANCE_55333142.htm,VOLKSWAGEN TIGUAN ELEGANCE,Demander le prix,2025,Automatique,Diesel,20000,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/agdal/voitures_d_occasion/Fiat_500_Essence_Automatique_2017_%C3%A0_F%C3%A8s_57250080.htm,Fiat 500 Essence Automatique 2017 à Fès,107 000 DH,2017,Automatique,Essence,55000,Fiat,500,,,,4 CV,
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Fiat_500_Essence_Automatique_2023_%C3%A0_Casablanca_57280542.htm,Fiat 500 Essence Automatique 2023 à Casablanca,128 000 DH,2023,Automatique,Essence,15000,Fiat,500,5,WW au Maroc,Non,7 CV,Excellent
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Volkswagen_I_D_Crozz_%C3%89lectrique_Automatique_2024_56434681.htm,Volkswagen I.D.Crozz Électrique Automatique 2024,420 000 DH,2024,Automatique,Electrique,100,Volkswagen,ID.4,5,Importée neuve,Oui,21 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/BMW_Serie_220d_fin_2014_%C3%A0_Casa_57146955.htm,BMW Serie 220d fin 2014 à Casa,215 000 DH,2014,Automatique,Diesel,80000,BMW,Série 2,5,WW au Maroc,Non,8 CV,Très bon
https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/Mercedes_CLA_200_diwana_57336206.htm,Mercedes CLA 200 diwana,230 000 DH,2014,Automatique,Diesel,174000,Mercedes-Benz,Classe CLA,5,Dédouanée,,7 CV,Très bon
https://www.avito.ma/fr/californie/voitures_d_occasion/Hyundai_Tucson_Diesel_Automatique_2020_57084735.htm,Hyundai Tucson Diesel Automatique 2020,277 000 DH,2020,Automatique,Diesel,95000,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/BMW_X4_Diesel_2019_57007546.htm,BMW X4 Diesel 2019,339 000 DH,2019,Automatique,Diesel,120000,BMW,X4,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/safir/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2021_57281101.htm,Volkswagen Tiguan Diesel Automatique 2021,45 000 000 DH,2021,Automatique,Diesel,60000,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Volvo_xc40_D4_57027259.htm,Volvo xc40 D4,245 000 DH,2018,Automatique,Diesel,140000,Volvo,XC40,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/moulay_youssef/voitures_d_occasion/Mercedes_Benz_Classe_V_Diesel_Automatique_2014_57269319.htm,Mercedes-Benz Classe V Diesel Automatique 2014,Demander le prix,2014,Automatique,Diesel,45000,Mercedes-Benz,Classe V,5,Importée neuve,Oui,7 CV,Très bon
https://www.avito.ma/fr/maarif/voitures_d_occasion/VW_Tiguan_2019___4Motion_Automatique___Premi%C3%A8re_Main_57307376.htm,VW Tiguan 2019 • 4Motion Automatique • Première Main,265 000 DH,2019,Automatique,Diesel,95000,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Hyundai_Tucson_premi%C3%A8re_main_neuf_57307168.htm,Hyundai Tucson première main neuf,260 000 DH,2024,Automatique,Diesel,55000,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Audi_A5_Sline_Diesel_2013_57319201.htm,Audi A5 Sline Diesel 2013,Demander le prix,2013,Automatique,Diesel,190000,Audi,A5,5,Importée neuve,Oui,8 CV,Très bon
https://www.avito.ma/fr/agdal/voitures_d_occasion/Mercedes_Benz_220_Diesel_Automatique_2016_%C3%A0_F%C3%A8s_56967714.htm,Mercedes-Benz 220 Diesel Automatique 2016 à Fès,230 000 DH,2016,Automatique,Diesel,200000,Mercedes-Benz,220,5,Dédouanée,Non,9 CV,Excellent
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/DS7_Rivoli_expertis%C3%A9_avec_financement_57279831.htm,DS7 Rivoli expertisé avec financement,210 000 DH,2019,Automatique,Diesel,150000,DS,DS 7,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/californie/voitures_d_occasion/Audi_Q2_mod%C3%A8le_2020_56916323.htm,Audi Q2 modèle 2020,267 000 DH,2020,Automatique,Diesel,70000,Audi,Q2,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/hamria/voitures_d_occasion/Arteon_business_BVA_55916339.htm,Arteon business BVA,227 000 DH,2019,Automatique,Diesel,120000,Volkswagen,Arteon,5,WW au Maroc,Non,8 CV,Excellent
https://www.avito.ma/fr/val_fleuri/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_Automatique_56976022.htm,Land Rover Range Rover Sport Diesel Automatique,Demander le prix,2014,Automatique,Diesel,200000,Land Rover,Range Rover Sport,5,WW au Maroc,Oui,12 CV,Excellent
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Fiat_Doblo_Classic_Cargo_Diesel_WW_52508313.htm,Fiat Doblo Classic Cargo Diesel WW,88 000 DH,2016,Manuelle,Diesel,190000,Fiat,Doblo,5,WW au Maroc,Oui,5 CV,Bon
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Mercedes_Benz_Classe_C_220_57007591.htm,Mercedes-Benz Classe C 220,319 000 DH,2020,Automatique,Diesel,100000,Mercedes-Benz,Classe C,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Renault_clio4_Automatique_2020_%C3%A0_Agadir_57284243.htm,Renault clio4 Automatique 2020 à Agadir,Demander le prix,2020,Automatique,Diesel,950000,Renault,Clio,5,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/anfa/voitures_d_occasion/JEEP_WRANGLER_SAHARA_4XE__hybride__56971569.htm,JEEP WRANGLER SAHARA 4XE (hybride),Demander le prix,2024,Automatique,Hybride,20000,Jeep,Wrangler,5,Dédouanée,Oui,11 CV,Excellent
https://www.avito.ma/fr/beaus%C3%A9jour/voitures_d_occasion/Jaguar_XE_R_Sport_2_0_Diesel_57285403.htm,Jaguar XE R-Sport 2.0 Diesel,225 000 DH,2016,Automatique,Diesel,100000,Jaguar,XE,5,WW au Maroc,Non,8 CV,Très bon
https://www.avito.ma/fr/ben_serguaou/voitures_d_occasion/Touran_mod%C3%A8le_2020_d%C3%A9douan%C3%A9e_2025_automatique_50394239.htm,Touran modèle 2020 dédouanée 2025 automatique,Demander le prix,2020,Automatique,Diesel,180000,Volkswagen,Touran,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Ford_CONECT_diesel_2018_57275243.htm,Ford CONECT diesel 2018,Demander le prix,2018,Manuelle,Diesel,190000,Ford,Connect,5,WW au Maroc,Non,6 CV,Excellent
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Volkswa_Multivan_2023_56408628.htm,Volkswa Multivan 2023,Demander le prix,2023,Automatique,Diesel,25000,Volkswagen,Multivan,5,Importée neuve,Oui,8 CV,Excellent
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Volvo_s90_d4_57329272.htm,Volvo s90 d4,375 000 DH,2021,Automatique,Diesel,47000,Volvo,S90,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Occasion_%C3%A0_saisir_57322633.htm,Occasion à saisir,200 000 DH,2015,Automatique,Diesel,110000,Mercedes-Benz,Classe GLA,5,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/californie/voitures_d_occasion/MERCEDES_ML_Diesel_Automatique_2011_%C3%A0_Casablanca_56602913.htm,MERCEDES ML Diesel Automatique 2011 à Casablanca,145 000 DH,2011,Automatique,Diesel,155001,Mercedes-Benz,Classe ML,5,WW au Maroc,Oui,12 CV,Bon
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Kia_Picanto_BVA_expertis%C3%A9_avec_financement_57280448.htm,Kia Picanto BVA expertisé avec financement,131 000 DH,2023,Automatique,Essence,30000,Kia,Picanto,5,WW au Maroc,,6 CV,Très bon
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Honda_accord_boss_57218105.htm,Honda accord boss,Demander le prix,2008,Automatique,Essence,150000,Honda,Accord,5,WW au Maroc,Non,13 CV,Très bon
https://www.avito.ma/fr/val_fleuri/voitures_d_occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2020_57003726.htm,Mercedes-Benz Classe A Diesel Automatique 2020,Demander le prix,2020,Automatique,Diesel,90000,Mercedes-Benz,Classe A,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_C220_Diesel_BVA_11_2015_%C3%A0_Rabat_56655919.htm,Mercedes Benz C220 Diesel BVA 11/2015 à Rabat,275 000 DH,2015,Automatique,Diesel,120000,Mercedes-Benz,Classe C,5,Importée neuve,Non,9 CV,Excellent
https://www.avito.ma/fr/californie/voitures_d_occasion/Peugeot_308_GT_Line_Blue_HDI_2023_%C3%A0_Casablanca_57090538.htm,Peugeot 308-GT-Line Blue HDI 2023 à Casablanca,310 000 DH,2023,Automatique,Diesel,5000,Peugeot,308,5,WW au Maroc,Oui,6 CV,Neuf
https://www.avito.ma/fr/californie/voitures_d_occasion/Mini_Cooper_E_Mayfair_Electrique_2021_Ded_2025_57119153.htm,Mini Cooper E Mayfair Electrique 2021 Ded 2025,250 000 DH,2021,Automatique,Electrique,40000,Mini,Cooper,5,WW au Maroc,Oui,10 CV,Excellent
https://www.avito.ma/fr/maarif/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2019_57330968.htm,Volkswagen Golf 7 Diesel Automatique 2019,198 000 DH,2019,Automatique,Diesel,78000,Volkswagen,Golf 7,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Toyota_Yaris_57343270.htm,Toyota Yaris,190 000 DH,2022,Automatique,Hybride,2700,Toyota,Yaris,5,WW au Maroc,Oui,8 CV,
https://www.avito.ma/fr/al_aroui/voitures_d_occasion/Mercedes_benze_57187557.htm,Mercedes-benze,210 000 DH,2013,Automatique,Diesel,180000,Mercedes-Benz,220,5,Dédouanée,Non,8 CV,
https://www.avito.ma/fr/bourgogne/voitures_d_occasion/TESLA_3_2024_43424126.htm,TESLA 3 2024,Demander le prix,2024,Automatique,Electrique,10000,Tesla,Model 3,5,Importée neuve,Oui,12 CV,Excellent
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Audi_Q5_Diesel_Automatique_2023_%C3%A0_Casablanca_57301997.htm,Audi Q5 Diesel Automatique 2023 à Casablanca,418 000 DH,2023,Automatique,Diesel,75000,Audi,Q5,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Tucson_Ultimate_expertis%C3%A9_avec_financement_57280463.htm,Tucson Ultimate expertisé avec financement,300 000 DH,2023,Automatique,Diesel,55852,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Toyota_Corolla_Hybride_Prestige_2021_57148985.htm,Toyota Corolla Hybride Prestige 2021,192 000 DH,2021,Automatique,Hybride,50000,Toyota,Corolla,5,WW au Maroc,Oui,10 CV,Excellent
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/GLE_300_luxury_diesel_57325725.htm,GLE 300 luxury diesel,Demander le prix,2024,Automatique,Diesel,6800,Mercedes-Benz,Classe GLE,5,WW au Maroc,,8 CV,Excellent
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_c280_v6_essence_collection_57084019.htm,Mercedes c280 v6 essence collection,255 000 DH,2025,Automatique,Essence,100000,Mercedes-Benz,280,5,Dédouanée,Oui,16 CV,Excellent
https://www.avito.ma/fr/hay_el_boughaz/voitures_d_occasion/Peugout_208_57307520.htm,Peugout 208,114 000 DH,2018,Manuelle,Diesel,120000,Peugeot,208,,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/errahma/voitures_d_occasion/Nissan_Qashqai_Diesel_Automatique_2013_57233766.htm,Nissan Qashqai Diesel Automatique 2013,100 000 DH,2013,Automatique,Diesel,300000,Nissan,Qashqai,5,WW au Maroc,Non,8 CV,Bon
https://www.avito.ma/fr/anfa/voitures_d_occasion/BMW_525_57314544.htm,BMW 525,220 000 DH,2015,Automatique,Diesel,250000,BMW,Série 5,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Bmw_serie_520d_G30_LCI_57202142.htm,Bmw serie 520d G30 LCI,430 000 DH,2022,Automatique,Diesel,60000,BMW,Série 5,5,WW au Maroc,Non,8 CV,Excellent
https://www.avito.ma/fr/dar_bouazza/voitures_d_occasion/Jeep_Cherokee_Diesel_Automatique_2017_57325711.htm,Jeep Cherokee Diesel Automatique 2017,200 000 DH,2017,Automatique,Diesel,58000,Jeep,Cherokee,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Audi_A5_Diesel_Automatique_2022_%C3%A0_Casablanca_57051528.htm,Audi A5 Diesel Automatique 2022 à Casablanca,479 000 DH,2022,Automatique,Diesel,70000,Audi,A5,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Audi_A5_Diesel_Manuelle_2011_%C3%A0_Casablanca_57213000.htm,Audi A5 Diesel Manuelle 2011 à Casablanca,139 000 DH,2011,Manuelle,Diesel,110000,Audi,A5,3,Dédouanée,Non,8 CV,Très bon
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Range_Rover_Evoque_HSE_Dynamic_BVA_2018_%C3%A0_Rabat_56621021.htm,Range Rover Evoque HSE Dynamic BVA 2018 à Rabat,259 000 DH,2018,Automatique,Diesel,180000,Land Rover,Range Rover Evoque,5,WW au Maroc,Non,8 CV,Neuf
https://www.avito.ma/fr/hay_el_boughaz/voitures_d_occasion/Fiat_500_%C3%A0_vendre_57107116.htm,Fiat 500 à vendre,Demander le prix,2020,Automatique,Essence,70000,Fiat,500,,WW au Maroc,Oui,7 CV,Excellent
https://www.avito.ma/fr/tassila/voitures_d_occasion/Skoda_Octavia_mod%C3%A8le_2020_Automatique_52938387.htm,Skoda Octavia modèle 2020 Automatique,Demander le prix,2020,Automatique,Diesel,50000,Skoda,Octavia,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_gle_350de_57272210.htm,Mercedes gle 350de,Demander le prix,2024,Automatique,Hybride,35000,Mercedes-Benz,Classe GLE,5,Importée neuve,Oui,15 CV,Excellent
https://www.avito.ma/fr/el_mansouria/voitures_d_occasion/Renault_Kangoo_Life_Diesel_WW_52512093.htm,Renault Kangoo Life Diesel WW,105 000 DH,2020,Manuelle,Diesel,150000,Renault,Kangoo,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/Dacia_Duster_BVA_57343250.htm,Dacia Duster BVA,175 000 DH,2021,Automatique,Diesel,169000,Dacia,Duster,5,WW au Maroc,Non,6 CV,Très bon
https://www.avito.ma/fr/tassila/voitures_d_occasion/Mercedes_Benz_c200_automatique_56994547.htm,Mercedes-Benz c200 automatique,Demander le prix,2020,Automatique,Diesel,190000,Mercedes-Benz,200,5,Dédouanée,Non,6 CV,Très bon
https://www.avito.ma/fr/anfa/voitures_d_occasion/BMW_X3_Pack_M_fin_2020_57193039.htm,BMW X3 Pack M fin 2020,389 000 DH,2020,Automatique,Diesel,120000,BMW,X3,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/anfa/voitures_d_occasion/Mercedes_Benz_C220_Diesel_Automatique_2021_57298251.htm,Mercedes-Benz C220 Diesel Automatique 2021,310 000 DH,2021,Automatique,Diesel,120000,Mercedes-Benz,Classe C,5,WW au Maroc,Oui,8 CV,Excellent
https://www.avito.ma/fr/al_fida/voitures_d_occasion/citroen_berlingo_57342515.htm,citroen berlingo,175 000 DH,2021,Manuelle,Diesel,64700,Citroën,Berlingo,5,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Volkswagen_T_Roc_Automatique_2021_%C3%A0_Rabat_44481828.htm,Volkswagen T-Roc Automatique 2021 à Rabat,Demander le prix,2021,Automatique,Essence,10000,Volkswagen,T-Roc,3,Dédouanée,Oui,9 CV,Excellent
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_Partner_Active_Diesel_WW_54543843.htm,Peugeot Partner Active Diesel WW,95 000 DH,2018,Manuelle,Diesel,200000,Peugeot,Partner,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_classe_C_2009_DED_2010_%C3%A0_Rabat_52717521.htm,Mercedes Benz classe C 2009 DED 2010 à Rabat,149 000 DH,2009,Manuelle,Diesel,190000,Mercedes-Benz,Classe C,5,Dédouanée,Oui,9 CV,Excellent
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Volvo_XC60_blanche___Tres_bon_%C3%A9tat_57314017.htm,Volvo XC60 blanche - Tres bon état,160 000 DH,2012,Automatique,Diesel,110000,Volvo,XC60,5,WW au Maroc,Oui,8 CV,Très bon
https://www.avito.ma/fr/val_fleuri/voitures_d_occasion/Renault_Express_50k_KM___DERKAOUI_AUTO_45096969.htm,Renault Express 50k KM - DERKAOUI AUTO,159 000 DH,2022,Manuelle,Diesel,50000,Renault,Express,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Volvo_XC60_B4_Diesel_Automatique_%C3%A0_Casablanca_57143153.htm,Volvo XC60 B4 Diesel Automatique à Casablanca,357 000 DH,2021,Automatique,Diesel,120000,Volvo,XC60,5,WW au Maroc,Non,8 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Kia_Carens_Diesel_Automatique_2023_%C3%A0_Casablanca_57221706.htm,Kia Carens Diesel Automatique 2023 à Casablanca,209 000 DH,2023,Automatique,Diesel,95000,Kia,Carens,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/al_mandar_al_jamil/voitures_d_occasion/Volkswagen_Polo_Diesel_Manuelle_2003_%C3%A0_Tanger_57310582.htm,Volkswagen Polo Diesel Manuelle 2003 à Tanger,66 000 DH,2003,Manuelle,Diesel,180000,Volkswagen,Polo,5,WW au Maroc,Oui,8 CV,Neuf
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Touareg_Pak_Rline_57277205.htm,Touareg Pak Rline,470 000 DH,2023,Automatique,Diesel,65000,Volkswagen,Touareg,5,WW au Maroc,Oui,12 CV,Neuf
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Volkswagen_golf6_motor_2L_56380805.htm,Volkswagen-golf6 motor 2L,128 000 DH,2008,Automatique,Diesel,250000,Volkswagen,Golf 6,5,Dédouanée,Non,8 CV,Excellent
https://www.avito.ma/fr/settat/voitures_d_occasion/Renault_Megane_57310642.htm,Renault Megane,125 000 DH,2016,Manuelle,Diesel,250000,Renault,Megane,5,WW au Maroc,Oui,6 CV,Très bon
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Hyundai_Tucson_Hybride_Ultimate_Cam360_2023_57256290.htm,Hyundai Tucson Hybride Ultimate Cam360 2023,289 000 DH,2023,Automatique,Hybride,60000,Hyundai,Tucson,5,WW au Maroc,Oui,9 CV,Excellent
https://www.avito.ma/fr/anfa/voitures_d_occasion/bmw_x5_full_option_57260303.htm,bmw x5 full option,239 000 DH,2015,Automatique,Diesel,190000,BMW,X5,5,WW au Maroc,Non,8 CV,Excellent
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_Automatique_57228120.htm,Land Rover Range Rover Sport Diesel Automatique,449 000 DH,2020,Automatique,Diesel,110000,Land Rover,Range Rover Sport,5,WW au Maroc,Non,12 CV,Très bon
https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/Dacia_Sandero_Diesel_Manuelle_2018_%C3%A0_Marrakech_57291981.htm,Dacia Sandero Diesel Manuelle 2018 à Marrakech,140 000 DH,2018,Manuelle,Diesel,55000,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Excellent
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/BMW_X1_18d_sDrive_2016_Diesel_%C3%A0_Rabat_56517719.htm,BMW X1 18d sDrive 2016 Diesel à Rabat,238 000 DH,2016,Automatique,Diesel,100000,BMW,X1,5,WW au Maroc,Non,8 CV,Excellent
